date,day,pages,reason
1932-02-21,Sunday,0,Sunday
1932-02-22,Monday,5,
1932-02-23,Tuesday,5,
1932-02-24,Wednesday,5,
1932-02-25,Thursday,5,
1932-02-26,Friday,5,
1932-02-27,Saturday,2,
1932-02-28,Sunday,0,Sunday
1932-02-29,Monday,5,
1932-03-01,Tuesday,5,
1932-03-02,Wednesday,3,
1932-03-03,Thursday,5,
1932-03-04,Friday,5,
1932-03-05,Saturday,2,
1932-03-06,Sunday,0,Sunday
1932-03-07,Monday,5,
1932-03-08,Tuesday,5,
1932-03-09,Wednesday,5,
1932-03-10,Thursday,5,
1932-03-11,Friday,5,
1932-03-12,Saturday,2,
1932-03-13,Sunday,0,Sunday
1932-03-14,Monday,5,
1932-03-15,Tuesday,5,
1932-03-16,Wednesday,5,
1932-03-17,Thursday,5,
1932-03-18,Friday,5,
1932-03-19,Saturday,0,No pages
1932-03-20,Sunday,0,Sunday
1932-03-21,Monday,5,
1932-03-22,Tuesday,5,
1932-03-23,Wednesday,3,
1932-03-24,Thursday,0,Thursday before Easter
1932-03-25,Friday,0,Good Friday
1932-03-26,Saturday,0,Easter Saturday
1932-03-27,Sunday,0,Sunday
1932-03-28,Monday,0,Easter Monday
1932-03-29,Tuesday,0,Easter Tuesday
1932-03-30,Wednesday,0,Easter Wednesday
1932-03-31,Thursday,5,
1932-04-01,Friday,5,
1932-04-02,Saturday,2,
1932-04-03,Sunday,0,Sunday
1932-04-04,Monday,5,
1932-04-05,Tuesday,5,
1932-04-06,Wednesday,5,
1932-04-07,Thursday,5,
1932-04-08,Friday,5,
1932-04-09,Saturday,2,
1932-04-10,Sunday,0,Sunday
1932-04-11,Monday,5,
1932-04-12,Tuesday,5,
1932-04-13,Wednesday,5,
1932-04-14,Thursday,5,
1932-04-15,Friday,5,
1932-04-16,Saturday,1,
1932-04-17,Sunday,0,Sunday
1932-04-18,Monday,5,
1932-04-19,Tuesday,5,
1932-04-20,Wednesday,5,
1932-04-21,Thursday,5,
1932-04-22,Friday,5,
1932-04-23,Saturday,2,
1932-04-24,Sunday,0,Sunday
1932-04-25,Monday,0,Anzac Day
1932-04-26,Tuesday,5,
1932-04-27,Wednesday,5,
1932-04-28,Thursday,5,
1932-04-29,Friday,5,
1932-04-30,Saturday,2,
1932-05-01,Sunday,0,Sunday
1932-05-02,Monday,5,
1932-05-03,Tuesday,5,
1932-05-04,Wednesday,5,
1932-05-05,Thursday,5,
1932-05-06,Friday,5,
1932-05-07,Saturday,2,
1932-05-08,Sunday,0,Sunday
1932-05-09,Monday,5,
1932-05-10,Tuesday,5,
1932-05-11,Wednesday,5,
1932-05-12,Thursday,5,
1932-05-13,Friday,5,
1932-05-14,Saturday,2,
1932-05-15,Sunday,0,Sunday
1932-05-16,Monday,5,
1932-05-17,Tuesday,5,
1932-05-18,Wednesday,5,
1932-05-19,Thursday,5,
1932-05-20,Friday,5,
1932-05-21,Saturday,2,
1932-05-22,Sunday,0,Sunday
1932-05-23,Monday,5,
1932-05-24,Tuesday,5,
1932-05-25,Wednesday,5,
1932-05-26,Thursday,5,
1932-05-27,Friday,5,
1932-05-28,Saturday,2,
1932-05-29,Sunday,0,Sunday
1932-05-30,Monday,5,
1932-05-31,Tuesday,5,
1932-06-01,Wednesday,5,
1932-06-02,Thursday,5,
1932-06-03,Friday,5,
1932-06-04,Saturday,2,
1932-06-05,Sunday,0,Sunday
1932-06-06,Monday,0,King's Birthday
1932-06-07,Tuesday,5,
1932-06-08,Wednesday,5,
1932-06-09,Thursday,5,
1932-06-10,Friday,5,
1932-06-11,Saturday,2,
1932-06-12,Sunday,0,Sunday
1932-06-13,Monday,5,
1932-06-14,Tuesday,5,
1932-06-15,Wednesday,5,
1932-06-16,Thursday,5,
1932-06-17,Friday,5,
1932-06-18,Saturday,2,
1932-06-19,Sunday,0,Sunday
1932-06-20,Monday,5,
1932-06-21,Tuesday,5,
1932-06-22,Wednesday,5,
1932-06-23,Thursday,5,
1932-06-24,Friday,5,
1932-06-25,Saturday,2,
1932-06-26,Sunday,0,Sunday
1932-06-27,Monday,5,
1932-06-28,Tuesday,5,
1932-06-29,Wednesday,5,
1932-06-30,Thursday,5,
1932-07-01,Friday,5,
1932-07-02,Saturday,2,
1932-07-03,Sunday,0,Sunday
1932-07-04,Monday,5,
1932-07-05,Tuesday,5,
1932-07-06,Wednesday,5,
1932-07-07,Thursday,5,
1932-07-08,Friday,5,
1932-07-09,Saturday,2,
1932-07-10,Sunday,0,Sunday
1932-07-11,Monday,5,
1932-07-12,Tuesday,5,
1932-07-13,Wednesday,5,
1932-07-14,Thursday,5,
1932-07-15,Friday,5,
1932-07-16,Saturday,2,
1932-07-17,Sunday,0,Sunday
1932-07-18,Monday,5,
1932-07-19,Tuesday,5,
1932-07-20,Wednesday,5,
1932-07-21,Thursday,5,
1932-07-22,Friday,5,
1932-07-23,Saturday,2,
1932-07-24,Sunday,0,Sunday
1932-07-25,Monday,5,
1932-07-26,Tuesday,5,
1932-07-27,Wednesday,5,
1932-07-28,Thursday,5,
1932-07-29,Friday,5,
1932-07-30,Saturday,2,
1932-07-31,Sunday,0,Sunday
1932-08-01,Monday,0,Bank Holiday
1932-08-02,Tuesday,5,
1932-08-03,Wednesday,5,
1932-08-04,Thursday,5,
1932-08-05,Friday,5,
1932-08-06,Saturday,2,
1932-08-07,Sunday,0,Sunday
1932-08-08,Monday,5,
1932-08-09,Tuesday,5,
1932-08-10,Wednesday,5,
1932-08-11,Thursday,5,
1932-08-12,Friday,5,
1932-08-13,Saturday,2,
1932-08-14,Sunday,0,Sunday
1932-08-15,Monday,5,
1932-08-16,Tuesday,5,
1932-08-17,Wednesday,5,
1932-08-18,Thursday,5,
1932-08-19,Friday,5,
1932-08-20,Saturday,2,
1932-08-21,Sunday,0,Sunday
1932-08-22,Monday,5,
1932-08-23,Tuesday,5,
1932-08-24,Wednesday,5,
1932-08-25,Thursday,5,
1932-08-26,Friday,5,
1932-08-27,Saturday,2,
1932-08-28,Sunday,0,Sunday
1932-08-29,Monday,5,
1932-08-30,Tuesday,5,
1932-08-31,Wednesday,5,
1932-09-01,Thursday,5,
1932-09-02,Friday,5,
1932-09-03,Saturday,2,
1932-09-04,Sunday,0,Sunday
1932-09-05,Monday,5,
1932-09-06,Tuesday,5,
1932-09-07,Wednesday,5,
1932-09-08,Thursday,5,
1932-09-09,Friday,5,
1932-09-10,Saturday,2,
1932-09-11,Sunday,0,Sunday
1932-09-12,Monday,5,
1932-09-13,Tuesday,5,
1932-09-14,Wednesday,5,
1932-09-15,Thursday,5,
1932-09-16,Friday,5,
1932-09-17,Saturday,2,
1932-09-18,Sunday,0,Sunday
1932-09-19,Monday,5,
1932-09-20,Tuesday,5,
1932-09-21,Wednesday,5,
1932-09-22,Thursday,5,
1932-09-23,Friday,5,
1932-09-24,Saturday,2,
1932-09-25,Sunday,0,Sunday
1932-09-26,Monday,5,
1932-09-27,Tuesday,5,
1932-09-28,Wednesday,5,
1932-09-29,Thursday,5,
1932-09-30,Friday,5,
1932-10-01,Saturday,2,
1932-10-02,Sunday,0,Sunday
1932-10-03,Monday,0,Labour Day
1932-10-04,Tuesday,5,
1932-10-05,Wednesday,5,
1932-10-06,Thursday,5,
1932-10-07,Friday,5,
1932-10-08,Saturday,2,
1932-10-09,Sunday,0,Sunday
1932-10-10,Monday,5,
1932-10-11,Tuesday,5,
1932-10-12,Wednesday,5,
1932-10-13,Thursday,5,
1932-10-14,Friday,5,
1932-10-15,Saturday,2,
1932-10-16,Sunday,0,Sunday
1932-10-17,Monday,5,
1932-10-18,Tuesday,5,
1932-10-19,Wednesday,5,
1932-10-20,Thursday,5,
1932-10-21,Friday,5,
1932-10-22,Saturday,2,
1932-10-23,Sunday,0,Sunday
1932-10-24,Monday,5,
1932-10-25,Tuesday,5,
1932-10-26,Wednesday,5,
1932-10-27,Thursday,5,
1932-10-28,Friday,5,
1932-10-29,Saturday,2,
1932-10-30,Sunday,0,Sunday
1932-10-31,Monday,5,
1932-11-01,Tuesday,5,
1932-11-02,Wednesday,5,
1932-11-03,Thursday,5,
1932-11-04,Friday,5,
1932-11-05,Saturday,2,
1932-11-06,Sunday,0,Sunday
1932-11-07,Monday,5,
1932-11-08,Tuesday,5,
1932-11-09,Wednesday,5,
1932-11-10,Thursday,5,
1932-11-11,Friday,5,
1932-11-12,Saturday,2,
1932-11-13,Sunday,0,Sunday
1932-11-14,Monday,5,
1932-11-15,Tuesday,5,
1932-11-16,Wednesday,5,
1932-11-17,Thursday,5,
1932-11-18,Friday,5,
1932-11-19,Saturday,2,
1932-11-20,Sunday,0,Sunday
1932-11-21,Monday,5,
1932-11-22,Tuesday,5,
1932-11-23,Wednesday,5,
1932-11-24,Thursday,5,
1932-11-25,Friday,5,
1932-11-26,Saturday,2,
1932-11-27,Sunday,0,Sunday
1932-11-28,Monday,5,
1932-11-29,Tuesday,5,
1932-11-30,Wednesday,5,
1932-12-01,Thursday,5,
1932-12-02,Friday,5,
1932-12-03,Saturday,2,
1932-12-04,Sunday,0,Sunday
1932-12-05,Monday,5,
1932-12-06,Tuesday,5,
1932-12-07,Wednesday,5,
1932-12-08,Thursday,5,
1932-12-09,Friday,5,
1932-12-10,Saturday,2,
1932-12-11,Sunday,0,Sunday
1932-12-12,Monday,5,
1932-12-13,Tuesday,5,
1932-12-14,Wednesday,5,
1932-12-15,Thursday,5,
1932-12-16,Friday,5,
1932-12-17,Saturday,2,
1932-12-18,Sunday,0,Sunday
1932-12-19,Monday,5,
1932-12-20,Tuesday,5,
1932-12-21,Wednesday,5,
1932-12-22,Thursday,3,
1932-12-23,Friday,0,No pages
1932-12-24,Saturday,0,No pages
1932-12-25,Sunday,0,Sunday
1932-12-26,Monday,0,Christmas Day
1932-12-27,Tuesday,0,Boxing Day
1932-12-28,Wednesday,0,No pages
1932-12-29,Thursday,0,No pages
1932-12-30,Friday,0,No pages
1932-12-31,Saturday,0,No pages
1933-01-01,Sunday,0,Sunday
1933-01-02,Monday,0,New Years day
1933-01-03,Tuesday,0,No pages
1933-01-04,Wednesday,0,No pages
1933-01-05,Thursday,5,
1933-01-06,Friday,5,
1933-01-07,Saturday,2,
1933-01-08,Sunday,0,Sunday
1933-01-09,Monday,5,
1933-01-10,Tuesday,5,
1933-01-11,Wednesday,5,
1933-01-12,Thursday,5,
1933-01-13,Friday,5,
1933-01-14,Saturday,2,
1933-01-15,Sunday,0,Sunday
1933-01-16,Monday,5,
1933-01-17,Tuesday,5,
1933-01-18,Wednesday,5,
1933-01-19,Thursday,5,
1933-01-20,Friday,5,
1933-01-21,Saturday,2,
1933-01-22,Sunday,0,Sunday
1933-01-23,Monday,5,
1933-01-24,Tuesday,5,
1933-01-25,Wednesday,5,
1933-01-26,Thursday,0,Anniversary Day
1933-01-27,Friday,5,
1933-01-28,Saturday,2,
1933-01-29,Sunday,0,Sunday
1933-01-30,Monday,5,
1933-01-31,Tuesday,5,
1933-02-01,Wednesday,5,
1933-02-02,Thursday,5,
1933-02-03,Friday,5,
1933-02-04,Saturday,2,
1933-02-05,Sunday,0,Sunday
1933-02-06,Monday,5,
1933-02-07,Tuesday,5,
1933-02-08,Wednesday,5,
1933-02-09,Thursday,5,
1933-02-10,Friday,5,
1933-02-11,Saturday,2,
1933-02-12,Sunday,0,Sunday
1933-02-13,Monday,5,
1933-02-14,Tuesday,5,
1933-02-15,Wednesday,5,
1933-02-16,Thursday,5,
1933-02-17,Friday,5,
1933-02-18,Saturday,2,
1933-02-19,Sunday,0,Sunday
1933-02-20,Monday,5,
1933-02-21,Tuesday,5,
1933-02-22,Wednesday,5,
1933-02-23,Thursday,5,
1933-02-24,Friday,5,
1933-02-25,Saturday,2,
1933-02-26,Sunday,0,Sunday
1933-02-27,Monday,5,
1933-02-28,Tuesday,5,
1933-03-01,Wednesday,5,
1933-03-02,Thursday,5,
1933-03-03,Friday,5,
1933-03-04,Saturday,2,
1933-03-05,Sunday,0,Sunday
1933-03-06,Monday,5,
1933-03-07,Tuesday,5,
1933-03-08,Wednesday,5,
1933-03-09,Thursday,5,
1933-03-10,Friday,5,
1933-03-11,Saturday,2,
1933-03-12,Sunday,0,Sunday
1933-03-13,Monday,5,
1933-03-14,Tuesday,5,
1933-03-15,Wednesday,3,
1933-03-16,Thursday,5,
1933-03-17,Friday,5,
1933-03-18,Saturday,2,
1933-03-19,Sunday,0,Sunday
1933-03-20,Monday,5,
1933-03-21,Tuesday,5,
1933-03-22,Wednesday,5,
1933-03-23,Thursday,5,
1933-03-24,Friday,5,
1933-03-25,Saturday,2,
1933-03-26,Sunday,0,Sunday
1933-03-27,Monday,5,
1933-03-28,Tuesday,5,
1933-03-29,Wednesday,5,
1933-03-30,Thursday,5,
1933-03-31,Friday,5,
1933-04-01,Saturday,2,
1933-04-02,Sunday,0,Sunday
1933-04-03,Monday,5,
1933-04-04,Tuesday,5,
1933-04-05,Wednesday,5,
1933-04-06,Thursday,5,
1933-04-07,Friday,3,
1933-04-08,Saturday,2,
1933-04-09,Sunday,0,Sunday
1933-04-10,Monday,5,
1933-04-11,Tuesday,5,
1933-04-12,Wednesday,2,
1933-04-13,Thursday,0,Thursday before Easter
1933-04-14,Friday,0,Good Friday
1933-04-15,Saturday,0,Easter Saturday
1933-04-16,Sunday,0,Sunday
1933-04-17,Monday,0,Easter Monday
1933-04-18,Tuesday,0,Easter Tuesday
1933-04-19,Wednesday,0,Easter Wednesday
1933-04-20,Thursday,5,
1933-04-21,Friday,5,
1933-04-22,Saturday,2,
1933-04-23,Sunday,0,Sunday
1933-04-24,Monday,4,
1933-04-25,Tuesday,0,Anzac Day
1933-04-26,Wednesday,5,
1933-04-27,Thursday,4,
1933-04-28,Friday,5,
1933-04-29,Saturday,2,
1933-04-30,Sunday,0,Sunday
1933-05-01,Monday,5,
1933-05-02,Tuesday,5,
1933-05-03,Wednesday,5,
1933-05-04,Thursday,5,
1933-05-05,Friday,5,
1933-05-06,Saturday,2,
1933-05-07,Sunday,0,Sunday
1933-05-08,Monday,5,
1933-05-09,Tuesday,5,
1933-05-10,Wednesday,5,
1933-05-11,Thursday,5,
1933-05-12,Friday,5,
1933-05-13,Saturday,2,
1933-05-14,Sunday,0,Sunday
1933-05-15,Monday,5,
1933-05-16,Tuesday,5,
1933-05-17,Wednesday,5,
1933-05-18,Thursday,5,
1933-05-19,Friday,5,
1933-05-20,Saturday,2,
1933-05-21,Sunday,0,Sunday
1933-05-22,Monday,5,
1933-05-23,Tuesday,5,
1933-05-24,Wednesday,5,
1933-05-25,Thursday,5,
1933-05-26,Friday,5,
1933-05-27,Saturday,2,
1933-05-28,Sunday,0,Sunday
1933-05-29,Monday,5,
1933-05-30,Tuesday,5,
1933-05-31,Wednesday,5,
1933-06-01,Thursday,5,
1933-06-02,Friday,5,
1933-06-03,Saturday,2,
1933-06-04,Sunday,0,Sunday
1933-06-05,Monday,0,King's Birthday
1933-06-06,Tuesday,5,
1933-06-07,Wednesday,5,
1933-06-08,Thursday,5,
1933-06-09,Friday,5,
1933-06-10,Saturday,2,
1933-06-11,Sunday,0,Sunday
1933-06-12,Monday,5,
1933-06-13,Tuesday,5,
1933-06-14,Wednesday,5,
1933-06-15,Thursday,5,
1933-06-16,Friday,5,
1933-06-17,Saturday,2,
1933-06-18,Sunday,0,Sunday
1933-06-19,Monday,5,
1933-06-20,Tuesday,5,
1933-06-21,Wednesday,5,
1933-06-22,Thursday,5,
1933-06-23,Friday,5,
1933-06-24,Saturday,2,
1933-06-25,Sunday,0,Sunday
1933-06-26,Monday,5,
1933-06-27,Tuesday,5,
1933-06-28,Wednesday,5,
1933-06-29,Thursday,5,
1933-06-30,Friday,5,
1933-07-01,Saturday,2,
1933-07-02,Sunday,0,Sunday
1933-07-03,Monday,5,
1933-07-04,Tuesday,5,
1933-07-05,Wednesday,5,
1933-07-06,Thursday,5,
1933-07-07,Friday,5,
1933-07-08,Saturday,2,
1933-07-09,Sunday,0,Sunday
1933-07-10,Monday,5,
1933-07-11,Tuesday,5,
1933-07-12,Wednesday,5,
1933-07-13,Thursday,5,
1933-07-14,Friday,5,
1933-07-15,Saturday,2,
1933-07-16,Sunday,0,Sunday
1933-07-17,Monday,5,
1933-07-18,Tuesday,5,
1933-07-19,Wednesday,5,
1933-07-20,Thursday,5,
1933-07-21,Friday,5,
1933-07-22,Saturday,2,
1933-07-23,Sunday,0,Sunday
1933-07-24,Monday,5,
1933-07-25,Tuesday,5,
1933-07-26,Wednesday,5,
1933-07-27,Thursday,5,
1933-07-28,Friday,5,
1933-07-29,Saturday,2,
1933-07-30,Sunday,0,Sunday
1933-07-31,Monday,5,
1933-08-01,Tuesday,5,
1933-08-02,Wednesday,5,
1933-08-03,Thursday,5,
1933-08-04,Friday,5,
1933-08-05,Saturday,2,
1933-08-06,Sunday,0,Sunday
1933-08-07,Monday,0,Bank Holiday
1933-08-08,Tuesday,5,
1933-08-09,Wednesday,5,
1933-08-10,Thursday,5,
1933-08-11,Friday,5,
1933-08-12,Saturday,2,
1933-08-13,Sunday,0,Sunday
1933-08-14,Monday,5,
1933-08-15,Tuesday,5,
1933-08-16,Wednesday,5,
1933-08-17,Thursday,5,
1933-08-18,Friday,5,
1933-08-19,Saturday,2,
1933-08-20,Sunday,0,Sunday
1933-08-21,Monday,5,
1933-08-22,Tuesday,5,
1933-08-23,Wednesday,5,
1933-08-24,Thursday,5,
1933-08-25,Friday,5,
1933-08-26,Saturday,2,
1933-08-27,Sunday,0,Sunday
1933-08-28,Monday,5,
1933-08-29,Tuesday,5,
1933-08-30,Wednesday,5,
1933-08-31,Thursday,5,
1933-09-01,Friday,5,
1933-09-02,Saturday,2,
1933-09-03,Sunday,0,Sunday
1933-09-04,Monday,5,
1933-09-05,Tuesday,5,
1933-09-06,Wednesday,5,
1933-09-07,Thursday,5,
1933-09-08,Friday,5,
1933-09-09,Saturday,2,
1933-09-10,Sunday,0,Sunday
1933-09-11,Monday,5,
1933-09-12,Tuesday,5,
1933-09-13,Wednesday,5,
1933-09-14,Thursday,5,
1933-09-15,Friday,5,
1933-09-16,Saturday,2,
1933-09-17,Sunday,0,Sunday
1933-09-18,Monday,5,
1933-09-19,Tuesday,5,
1933-09-20,Wednesday,5,
1933-09-21,Thursday,5,
1933-09-22,Friday,5,
1933-09-23,Saturday,2,
1933-09-24,Sunday,0,Sunday
1933-09-25,Monday,5,
1933-09-26,Tuesday,5,
1933-09-27,Wednesday,5,
1933-09-28,Thursday,5,
1933-09-29,Friday,5,
1933-09-30,Saturday,2,
1933-10-01,Sunday,0,Sunday
1933-10-02,Monday,0,Labour Day
1933-10-03,Tuesday,5,
1933-10-04,Wednesday,5,
1933-10-05,Thursday,5,
1933-10-06,Friday,5,
1933-10-07,Saturday,2,
1933-10-08,Sunday,0,Sunday
1933-10-09,Monday,5,
1933-10-10,Tuesday,5,
1933-10-11,Wednesday,5,
1933-10-12,Thursday,5,
1933-10-13,Friday,5,
1933-10-14,Saturday,2,
1933-10-15,Sunday,0,Sunday
1933-10-16,Monday,5,
1933-10-17,Tuesday,5,
1933-10-18,Wednesday,5,
1933-10-19,Thursday,5,
1933-10-20,Friday,5,
1933-10-21,Saturday,2,
1933-10-22,Sunday,0,Sunday
1933-10-23,Monday,5,
1933-10-24,Tuesday,5,
1933-10-25,Wednesday,5,
1933-10-26,Thursday,5,
1933-10-27,Friday,5,
1933-10-28,Saturday,2,
1933-10-29,Sunday,0,Sunday
1933-10-30,Monday,5,
1933-10-31,Tuesday,5,
1933-11-01,Wednesday,5,
1933-11-02,Thursday,5,
1933-11-03,Friday,5,
1933-11-04,Saturday,2,
1933-11-05,Sunday,0,Sunday
1933-11-06,Monday,5,
1933-11-07,Tuesday,5,
1933-11-08,Wednesday,5,
1933-11-09,Thursday,5,
1933-11-10,Friday,5,
1933-11-11,Saturday,2,
1933-11-12,Sunday,0,Sunday
1933-11-13,Monday,5,
1933-11-14,Tuesday,5,
1933-11-15,Wednesday,5,
1933-11-16,Thursday,5,
1933-11-17,Friday,5,
1933-11-18,Saturday,2,
1933-11-19,Sunday,0,Sunday
1933-11-20,Monday,5,
1933-11-21,Tuesday,5,
1933-11-22,Wednesday,5,
1933-11-23,Thursday,5,
1933-11-24,Friday,5,
1933-11-25,Saturday,2,
1933-11-26,Sunday,0,Sunday
1933-11-27,Monday,5,
1933-11-28,Tuesday,5,
1933-11-29,Wednesday,5,
1933-11-30,Thursday,5,
1933-12-01,Friday,5,
1933-12-02,Saturday,2,
1933-12-03,Sunday,0,Sunday
1933-12-04,Monday,5,
1933-12-05,Tuesday,5,
1933-12-06,Wednesday,5,
1933-12-07,Thursday,5,
1933-12-08,Friday,5,
1933-12-09,Saturday,2,
1933-12-10,Sunday,0,Sunday
1933-12-11,Monday,5,
1933-12-12,Tuesday,5,
1933-12-13,Wednesday,5,
1933-12-14,Thursday,5,
1933-12-15,Friday,5,
1933-12-16,Saturday,2,
1933-12-17,Sunday,0,Sunday
1933-12-18,Monday,5,
1933-12-19,Tuesday,5,
1933-12-20,Wednesday,5,
1933-12-21,Thursday,5,
1933-12-22,Friday,3,
1933-12-23,Saturday,0,No pages
1933-12-24,Sunday,0,Sunday
1933-12-25,Monday,0,Christmas Day
1933-12-26,Tuesday,0,Boxing Day
1933-12-27,Wednesday,0,No pages
1933-12-28,Thursday,0,No pages
1933-12-29,Friday,0,No pages
1933-12-30,Saturday,0,No pages
1933-12-31,Sunday,0,Sunday
1934-01-01,Monday,0,New Years day
1934-01-02,Tuesday,0,No pages
1934-01-03,Wednesday,0,No pages
1934-01-04,Thursday,0,No pages
1934-01-05,Friday,0,No pages
1934-01-06,Saturday,0,No pages
1934-01-07,Sunday,0,Sunday
1934-01-08,Monday,5,
1934-01-09,Tuesday,5,
1934-01-10,Wednesday,5,
1934-01-11,Thursday,5,
1934-01-12,Friday,5,
1934-01-13,Saturday,2,
1934-01-14,Sunday,0,Sunday
1934-01-15,Monday,5,
1934-01-16,Tuesday,5,
1934-01-17,Wednesday,5,
1934-01-18,Thursday,5,
1934-01-19,Friday,5,
1934-01-20,Saturday,2,
1934-01-21,Sunday,0,Sunday
1934-01-22,Monday,5,
1934-01-23,Tuesday,5,
1934-01-24,Wednesday,5,
1934-01-25,Thursday,5,
1934-01-26,Friday,0,Anniversary Day
1934-01-27,Saturday,2,
1934-01-28,Sunday,0,Sunday
1934-01-29,Monday,5,
1934-01-30,Tuesday,5,
1934-01-31,Wednesday,5,
1934-02-01,Thursday,5,
1934-02-02,Friday,5,
1934-02-03,Saturday,2,
1934-02-04,Sunday,0,Sunday
1934-02-05,Monday,5,
1934-02-06,Tuesday,5,
1934-02-07,Wednesday,5,
1934-02-08,Thursday,5,
1934-02-09,Friday,5,
1934-02-10,Saturday,2,
1934-02-11,Sunday,0,Sunday
1934-02-12,Monday,5,
1934-02-13,Tuesday,5,
1934-02-14,Wednesday,5,
1934-02-15,Thursday,5,
1934-02-16,Friday,5,
1934-02-17,Saturday,2,
1934-02-18,Sunday,0,Sunday
1934-02-19,Monday,5,
1934-02-20,Tuesday,5,
1934-02-21,Wednesday,5,
1934-02-22,Thursday,5,
1934-02-23,Friday,5,
1934-02-24,Saturday,2,
1934-02-25,Sunday,0,Sunday
1934-02-26,Monday,5,
1934-02-27,Tuesday,5,
1934-02-28,Wednesday,3,
1934-03-01,Thursday,5,
1934-03-02,Friday,5,
1934-03-03,Saturday,2,
1934-03-04,Sunday,0,Sunday
1934-03-05,Monday,5,
1934-03-06,Tuesday,5,
1934-03-07,Wednesday,5,
1934-03-08,Thursday,5,
1934-03-09,Friday,5,
1934-03-10,Saturday,2,
1934-03-11,Sunday,0,Sunday
1934-03-12,Monday,5,
1934-03-13,Tuesday,5,
1934-03-14,Wednesday,5,
1934-03-15,Thursday,5,
1934-03-16,Friday,5,
1934-03-17,Saturday,2,
1934-03-18,Sunday,0,Sunday
1934-03-19,Monday,5,
1934-03-20,Tuesday,5,
1934-03-21,Wednesday,5,
1934-03-22,Thursday,5,
1934-03-23,Friday,5,
1934-03-24,Saturday,2,
1934-03-25,Sunday,0,Sunday
1934-03-26,Monday,5,
1934-03-27,Tuesday,5,
1934-03-28,Wednesday,3,
1934-03-29,Thursday,0,No pages
1934-03-30,Friday,0,Good Friday
1934-03-31,Saturday,0,Easter Saturday
1934-04-01,Sunday,0,Sunday
1934-04-02,Monday,0,Easter Monday
1934-04-03,Tuesday,0,No pages
1934-04-04,Wednesday,0,No pages
1934-04-05,Thursday,5,
1934-04-06,Friday,5,
1934-04-07,Saturday,2,
1934-04-08,Sunday,0,Sunday
1934-04-09,Monday,5,
1934-04-10,Tuesday,5,
1934-04-11,Wednesday,5,
1934-04-12,Thursday,5,
1934-04-13,Friday,5,
1934-04-14,Saturday,2,
1934-04-15,Sunday,0,Sunday
1934-04-16,Monday,5,
1934-04-17,Tuesday,5,
1934-04-18,Wednesday,5,
1934-04-19,Thursday,5,
1934-04-20,Friday,5,
1934-04-21,Saturday,2,
1934-04-22,Sunday,0,Sunday
1934-04-23,Monday,5,
1934-04-24,Tuesday,5,
1934-04-25,Wednesday,0,Anzac Day
1934-04-26,Thursday,5,
1934-04-27,Friday,5,
1934-04-28,Saturday,2,
1934-04-29,Sunday,0,Sunday
1934-04-30,Monday,5,
1934-05-01,Tuesday,5,
1934-05-02,Wednesday,4,
1934-05-03,Thursday,5,
1934-05-04,Friday,4,
1934-05-05,Saturday,2,
1934-05-06,Sunday,0,Sunday
1934-05-07,Monday,5,
1934-05-08,Tuesday,5,
1934-05-09,Wednesday,5,
1934-05-10,Thursday,5,
1934-05-11,Friday,5,
1934-05-12,Saturday,2,
1934-05-13,Sunday,0,Sunday
1934-05-14,Monday,5,
1934-05-15,Tuesday,5,
1934-05-16,Wednesday,5,
1934-05-17,Thursday,5,
1934-05-18,Friday,5,
1934-05-19,Saturday,2,
1934-05-20,Sunday,0,Sunday
1934-05-21,Monday,5,
1934-05-22,Tuesday,5,
1934-05-23,Wednesday,5,
1934-05-24,Thursday,5,
1934-05-25,Friday,5,
1934-05-26,Saturday,2,
1934-05-27,Sunday,0,Sunday
1934-05-28,Monday,5,
1934-05-29,Tuesday,5,
1934-05-30,Wednesday,5,
1934-05-31,Thursday,5,
1934-06-01,Friday,5,
1934-06-02,Saturday,2,
1934-06-03,Sunday,0,Sunday
1934-06-04,Monday,0,King's Birthday
1934-06-05,Tuesday,5,
1934-06-06,Wednesday,5,
1934-06-07,Thursday,5,
1934-06-08,Friday,4,
1934-06-09,Saturday,2,
1934-06-10,Sunday,0,Sunday
1934-06-11,Monday,5,
1934-06-12,Tuesday,5,
1934-06-13,Wednesday,4,
1934-06-14,Thursday,4,
1934-06-15,Friday,4,
1934-06-16,Saturday,2,
1934-06-17,Sunday,0,Sunday
1934-06-18,Monday,4,
1934-06-19,Tuesday,4,
1934-06-20,Wednesday,4,
1934-06-21,Thursday,4,
1934-06-22,Friday,4,
1934-06-23,Saturday,2,
1934-06-24,Sunday,0,Sunday
1934-06-25,Monday,4,
1934-06-26,Tuesday,4,
1934-06-27,Wednesday,4,
1934-06-28,Thursday,3,
1934-06-29,Friday,4,
1934-06-30,Saturday,2,
1934-07-01,Sunday,0,Sunday
1934-07-02,Monday,4,
1934-07-03,Tuesday,4,
1934-07-04,Wednesday,4,
1934-07-05,Thursday,4,
1934-07-06,Friday,4,
1934-07-07,Saturday,2,
1934-07-08,Sunday,0,Sunday
1934-07-09,Monday,4,
1934-07-10,Tuesday,4,
1934-07-11,Wednesday,6,
1934-07-12,Thursday,4,
1934-07-13,Friday,6,
1934-07-14,Saturday,2,
1934-07-15,Sunday,0,Sunday
1934-07-16,Monday,6,
1934-07-17,Tuesday,6,
1934-07-18,Wednesday,6,
1934-07-19,Thursday,6,
